city,highway,highway_flag,global_index,lat,lon,pano_id,yaw
manhattan,['secondary'],0,35551,40.78098,-73.981135,lAhk6XgRv4cu121NVkl7Ng,313
manhattan,['residential'],0,12978,40.781969,-73.981524,dqyI7x1jmlhAaLJrMgZMkQ,118
manhattan,['residential'],0,24393,40.782952,-73.981888,jewER4EY15Dbj1vd3NM2OA,301
manhattan,['residential'],0,29692,40.783154,-73.982337,ftdkXbMKgTSJ28rQwDTrOw,295
manhattan,['secondary'],0,1097,40.783266,-73.981931,OMhvFb2Lvd4xnH2ez9nKRQ,28
manhattan,['secondary'],0,2839,40.777817,-73.979802,153eK_iwKBZ3NaS8INOUuw,118
manhattan,"['residential', 'cycleway']",0,10400,40.779976,-73.980705,hp1T-pDzD7iXQP2_E4xeqQ,80
manhattan,['primary'],0,18419,40.78,-73.980649,ZZTa_gnBjz_dQ8G_325vsg,52
manhattan,"['residential', 'primary']",0,22311,40.779905,-73.98063,ywumay8EI0HzO2vfu1CrmA,113
manhattan,['residential'],0,50845,40.77888,-73.980142,EHNQU2fRnecBa-l1kCRbYQ,300
manhattan,['residential'],0,8660,40.783198,-73.98248,3p1JRnZ9JrWmOuZBuP0EFg,295
manhattan,['residential'],0,46373,40.785024,-73.980761,boavnlsxML5WKQdQXPqetA,167
manhattan,[],0,37819,40.783969,-73.980392,YpbcJAhLD9QyyWLksNQzFA,120
manhattan,['secondary'],0,7528,40.78372,-73.981621,gs8OmujN3uCbXLczQhZMPw,181
manhattan,['residential'],0,26252,40.785131,-73.980889,Q4uSUdKFZzBK8gDwfUdtow,118
manhattan,['residential'],0,20924,40.786035,-73.981104,TXNSDeRyK4uWvrpl56nUeQ,301
manhattan,['residential'],0,2782,40.783745,-73.981811,-xY4g1DWrUkd2k1jNhJ4FA,120
manhattan,['motorway_link'],0,4664,40.785468,-73.984704,epWrfiiWAExS3TNI_noB5w,177
manhattan,"['service', 'service', 'motorway_link']",0,48805,40.786148,-73.984144,VE_fqUaSBtGKCvNg9PUtCA,234
manhattan,['motorway'],1,43061,40.775383,-73.991647,QMURKzOuiOjD1EuPHqDd1w,28
manhattan,['residential'],0,2745,40.77745,-73.980962,-Eu68uP_r4ttTsSloS_32A,300
manhattan,"['footway', 'residential']",0,33429,40.776999,-73.981888,-XMPIq5jqTtL2Km5dr1slw,119
manhattan,['primary'],0,48665,40.776916,-73.98203,Row81sxyeRJJ1-VueJcGOw,3
manhattan,['primary'],0,43530,40.776865,-73.982254,_dJcCVDjV1t5m28aRuggzQ,183
manhattan,['secondary'],0,6116,40.775367,-73.987628,BCUV-LTtmliVHirNo-pqmA,145
manhattan,"['secondary', 'secondary', 'secondary']",0,46644,40.775361,-73.987782,hfe1rH46ZDHS0Ob-Pn7pRA,199
manhattan,['secondary'],0,49404,40.775669,-73.986399,hzvUFbMD8Kc6TZ72NTipLg,300
manhattan,['residential'],0,1884,40.774964,-73.990598,fj1nATNNPABNdIt9Zx7_ug,300
manhattan,['residential'],0,32605,40.774947,-73.990922,iUSZLU8ejqmtrkhrqcPsJA,225
manhattan,"['residential', 'residential', 'residential']",0,9427,40.775182,-73.98922,L_EfCWFEky260dKawsrqyw,118
manhattan,['primary'],0,50943,40.776956,-73.982786,GXCv64LjukscE-JifUJV0A,30
manhattan,['primary'],0,32819,40.781426,-73.981247,nZhWE2zEBJEJMfTDkfn37A,195
manhattan,['primary'],0,46044,40.781137,-73.981188,W5ZLSIn3htLGVYRDHB6jzg,4
manhattan,['secondary'],0,31843,40.780911,-73.981008,S1qDXIReKNYs8gbeDCVtaw,302
manhattan,['residential'],0,38940,40.781924,-73.98142,xKFX_tHf0PVvX8PIbroVkQ,120
manhattan,['residential'],0,33602,40.782902,-73.981772,3gEKqDbTUAETMRpssr1mGg,301
manhattan,['secondary'],0,21233,40.783345,-73.981876,_gZSA5XGvmebUGS_EUa4_w,28
manhattan,['secondary'],0,40702,40.777773,-73.979696,ZohRM7x9lfG6ncF0QGnAmA,118
manhattan,['primary'],0,50395,40.780091,-73.98057,3dkbns-6s74DDCesiwjliw,30
manhattan,['residential'],0,44293,40.779864,-73.980515,rZFQB4-Lr4J1wsL-c6Aw6w,116
manhattan,['residential'],0,49369,40.778823,-73.980012,gvfevO2knwbla_2WSFuQIw,300
manhattan,['residential'],0,7103,40.785083,-73.980798,XlY9b0iNYDZF5F4VKx1RUg,133
manhattan,['secondary'],0,13830,40.785079,-73.980611,wsptzz9uCTvy8RKQ6AnHkw,28
manhattan,['residential'],0,38157,40.78497,-73.98062,g2MdNJJhK5jTuwR2UyI41g,72
manhattan,[],0,5727,40.783911,-73.980268,2S0VQP3a1b0R9oyCzB6eVQ,124
manhattan,"['residential', 'secondary']",0,11225,40.783682,-73.981664,-gE5Ugt_59PuDOHtni9jLA,119
manhattan,['residential'],0,51077,40.785994,-73.981004,JssUZuJRnaxofkIp-sJ3fA,302
manhattan,"['motorway_link', 'service']",0,8286,40.785368,-73.984703,xO3_kw9fa6Wi8AhfnlZkEQ,179
manhattan,"['service', 'motorway_link']",0,55470,40.786166,-73.984112,t0lT44cahDuJuIllmKXeoQ,232
manhattan,['motorway'],1,19675,40.775313,-73.991699,0P1T7FLBR65DtcXjMXHM_A,28
manhattan,['residential'],0,21480,40.777404,-73.980857,fZw15R-fWU9RuxX8bd-CNw,300
manhattan,['residential'],0,31785,40.776929,-73.981725,R-8OzkdijggaM2rgJa7S7Q,119
manhattan,['primary'],0,54696,40.776794,-73.982035,b4uMjL1o6CvFRAcjho5FPA,3
manhattan,['primary'],0,40542,40.776775,-73.982257,W5QJoZDECHyNh-gh8Hsmow,183
manhattan,['secondary'],0,23971,40.775309,-73.987522,a3wgpSNVSYt5K2viaChauQ,121
manhattan,['secondary'],0,36069,40.775288,-73.987825,xXRr2KhLFa71q06CPaeoxQ,207
manhattan,['secondary'],0,20944,40.775626,-73.986299,U5qK15YQ4k_0Ep87VNrEWA,300
manhattan,['residential'],0,19190,40.774921,-73.990498,pf9VZSqVOFjoDDTXf4QpGQ,301
manhattan,['residential'],0,11386,40.77487,-73.991019,2rPwH15Q7E8exBK8VmCBYQ,224
manhattan,['residential'],0,8578,40.775129,-73.989092,2HQVKGb_j0RkjXPKK8YFSQ,118
manhattan,['residential'],0,45848,40.775133,-73.989275,ROVml1XMdf-alwfdc1XqXg,177
manhattan,['primary'],0,13432,40.776881,-73.982844,nxI5XRK7rZ3zfpxTHND0-A,29
manhattan,['primary'],0,10676,40.781533,-73.98121,oWP25vjDqXGTfXtI1FJhrA,195
manhattan,['primary'],0,33792,40.781198,-73.981177,7mIi4q0zLoDpsWARyK5bGA,9
manhattan,['secondary'],0,3656,40.780879,-73.980929,JwMTimiXFdpUVLolb1XQGQ,298
manhattan,['residential'],0,9491,40.781878,-73.981308,N8nxsYpSUIj6RVD3GQrjuw,117
manhattan,['residential'],0,24551,40.782855,-73.981666,n_zB_r-w9c9XtZoD7jR0Uw,301
manhattan,['secondary'],0,4549,40.783416,-73.981823,cEypWkQBLFzOqwk0dlKSfw,29
manhattan,['secondary'],0,38821,40.77773,-73.979592,urmAu4F_QaUopPv8NV1TqA,118
manhattan,['primary'],0,27873,40.780181,-73.980504,-p9lJNsU2ig8lXDFz0U6BA,30
manhattan,['residential'],0,50195,40.779826,-73.980411,-3qLmG-3Wj1dPYueDp9PMw,117
manhattan,['residential'],0,24161,40.778773,-73.979895,eJKfFCqlOdhBKWLjKot7uA,301
manhattan,['secondary'],0,4765,40.785163,-73.98055,h1VLTLR6P_YQg20LsW_4ag,27
manhattan,['residential'],0,13471,40.784944,-73.980452,opyEELr8VJZGkLZXR2uzWA,120
manhattan,[],0,46488,40.783851,-73.980193,eJLcG6vUS7pa7YoPxJhWuQ,150
manhattan,"['secondary', 'residential']",0,29276,40.783662,-73.98165,XHzD7EW9eVWknwtz5bGksA,28
manhattan,['residential'],0,41709,40.783681,-73.981607,wMrBZVnISVq5x5QWvLZjvA,159
manhattan,['residential'],0,32376,40.785955,-73.980914,dctcbzanPuSbOsiCJTD6Aw,301
manhattan,['motorway_link'],0,4323,40.785271,-73.984708,Ybu4QjOhnI3Xwnv3kyMPJA,184
manhattan,['motorway_link'],0,22929,40.78622,-73.98403,CLA9fFKo3gfB_MSMgLO7xw,227
manhattan,['motorway'],1,38946,40.775241,-73.991752,xQre-2AujYSsmrJ6Z1CvyA,28
manhattan,['residential'],0,40463,40.777361,-73.980753,UWknlDeuk-UD1fTxi8eiDA,300
manhattan,['residential'],0,25681,40.77688,-73.981612,CdqG61Eb8FqsC2avebKCxA,120
manhattan,['primary'],0,52627,40.776696,-73.982039,saCcA3Zqk_yNVOZ5H4ucuw,3
manhattan,['primary'],0,13192,40.776688,-73.98226,i6mYYUtguqLfDRtMAWpZ_A,183
manhattan,['secondary'],0,46121,40.775256,-73.987405,Xf55Mj_ABU2b1Suv2qavKw,120
manhattan,['secondary'],0,55624,40.775186,-73.987894,wjhUB3_-vyI8x54JsLCMsg,206
manhattan,['secondary'],0,52711,40.775582,-73.986195,uHO83l4pU2AdH5qF4P6tAg,300
manhattan,['residential'],0,22813,40.774879,-73.990398,9jt9YImkCQBnCXURMGUAog,300
manhattan,['residential'],0,41238,40.774795,-73.991114,lNq3UqF1_gOnezHxr-3pNw,225
manhattan,['residential'],0,44075,40.775079,-73.98898,mW26CxyTS-9-xZQ4nPEc4A,120
manhattan,['residential'],0,11419,40.775036,-73.989329,3UZq5G-VRCgqhTZma2CmLw,208
manhattan,"['primary', 'footway']",0,11466,40.776745,-73.982936,4_yAToV9EJIxxTaiExRxYA,18
manhattan,['primary'],0,1077,40.781646,-73.981169,NmAaRoWxq_WCTVX8NhHs4w,195
manhattan,['primary'],0,18066,40.781301,-73.981149,RzvBxhUem1Xv-ppBhYHPeQ,13
manhattan,['secondary'],0,7128,40.780839,-73.980821,YKYzODtCbiybPSFbp_Ffkg,298
manhattan,"['residential', 'primary']",0,11217,40.781815,-73.981161,-TZ0iQSuanyC4c2nfYpPzQ,119
manhattan,['residential'],0,40761,40.782809,-73.98156,a0zLBJ0TvWiW-22W6WRllA,300
manhattan,['secondary'],0,45494,40.783487,-73.981773,JaJyw2Lk3ZYMOUafCAGTPw,27
manhattan,['secondary'],0,42612,40.777686,-73.979483,FjdH4m6SxQMlvSeC6-RMbA,118
manhattan,['primary'],0,5117,40.780263,-73.980444,oqnSmoBxKqnEJtBMOfzObg,29
manhattan,['residential'],0,45212,40.77979,-73.980319,DO2qeXdmdXHLPUphGIBZuw,118
manhattan,['residential'],0,42226,40.778716,-73.979762,7PX-RTNaUtTJZAmpWumwnQ,299
manhattan,['secondary'],0,9855,40.785242,-73.980494,VqLo78ak8aT6ZgNv2tQEwA,26
manhattan,['residential'],0,20550,40.784893,-73.980342,KCxMYd22TW0Salh8xMg1lA,120
manhattan,"['secondary', 'primary', 'secondary']",0,11293,40.783889,-73.980125,0t-Yx85nc1zYuCN8vwdosg,211
manhattan,['secondary'],0,11025,40.783553,-73.981727,wVQF2bv8gpETgRZpcDZSJw,28
manhattan,['residential'],0,52224,40.783618,-73.98152,iyhx_d7KHMtQf47iLS1xdA,124
manhattan,['residential'],0,55639,40.785913,-73.980815,x85aN8nKXp9ZvXpqtLJLHA,301
manhattan,['motorway_link'],0,42514,40.785174,-73.984721,DlTV7AdRDNoX9sAHPMVJKw,188
manhattan,['motorway_link'],0,47923,40.786279,-73.983953,AgTiK8fh_JHKUbHSs2yEWw,223
manhattan,['motorway'],1,50042,40.77517,-73.991804,wpa-6jvtzOJpZClvXzAWzg,28
manhattan,['residential'],0,28864,40.777315,-73.980645,NUh5ntDSCuS1y9Oa9P7YhQ,300
manhattan,['residential'],0,26368,40.776832,-73.981503,Sjpiw1-4UoWyWckxUa93hg,119
manhattan,['primary'],0,19776,40.776597,-73.982043,2N5ZVhZ2J2kfbhMx-76-_g,2
manhattan,['primary'],0,28009,40.776644,-73.982262,2rksMvqi2Z31NKjzr9FdzQ,183
manhattan,['secondary'],0,4858,40.775204,-73.987288,j4b9_mz_1X8bKDKnIVmrTw,120
manhattan,['secondary'],0,7040,40.775069,-73.987965,WToTmsS-OkYwKMAuzLniDQ,206
manhattan,['secondary'],0,23463,40.775537,-73.986092,P5Dg1sX6pyIHvfECCOKLng,300
manhattan,['residential'],0,4904,40.774834,-73.990294,k1eTcubeipAPorAF5WtcqA,300
manhattan,['residential'],0,20788,40.774726,-73.991202,Qloim0sgn8ue2BeR3Ej1mw,225
manhattan,['residential'],0,53599,40.775032,-73.988879,EfiFo_JlfdIM66jA44avjw,122
manhattan,['residential'],0,24677,40.774986,-73.989364,qKeODwOiyZQIxCFCu34n9w,207
manhattan,"['primary', 'residential', 'footway']",0,45033,40.776677,-73.982997,9AP6EJqc1MSB148RLzosZQ,30
manhattan,"['residential', 'primary']",0,41019,40.781764,-73.98113,fns-HM4uR63yCVXawg-2Yw,195
manhattan,['primary'],0,34453,40.781389,-73.981117,MswGghPnwyvURJbxQFmdcg,16
manhattan,['secondary'],0,38613,40.780794,-73.980704,qODakoGNO1juBXsawNBzqg,298
manhattan,['residential'],0,41193,40.78179,-73.981104,kMw3ITDANihluul9Gj2u4Q,119
manhattan,['residential'],0,41679,40.782767,-73.981463,vnbpJceJFRFex4S23O7Y-A,299
manhattan,['secondary'],0,34201,40.777639,-73.979367,Gtt9zRaBM6cCEA3QORkw-w,118
manhattan,['primary'],0,2926,40.780343,-73.980384,2yXBmWYdzaKC10sOMUUkdQ,30
manhattan,['residential'],0,8549,40.779753,-73.980226,1_1XM277UwhaSKgWz_vlvA,117
manhattan,['residential'],0,44538,40.778673,-73.979656,x7Kk7VmMnDjGTPm3IfzpwQ,299
manhattan,['secondary'],0,5714,40.785322,-73.980448,205fwzWoejMWLW5Dnk4Hmg,22
manhattan,['residential'],0,15579,40.784848,-73.980237,_TzDoIZCcT6KnFICPH8XTQ,120
manhattan,"['secondary', 'secondary', 'primary']",0,5065,40.783926,-73.980096,nS8H9Ta0PF8f57F0r48n6g,210
manhattan,[],0,6916,40.783923,-73.979988,TFxtxV8Y2A08l3QTmvIwXA,179
manhattan,['primary'],0,21546,40.783815,-73.980182,hNekmu9zQgTb0c5K8WulOg,211
manhattan,['residential'],0,43962,40.783564,-73.981403,jqSwjFJUonyN6FKJ6UwwNA,119
manhattan,['residential'],0,37947,40.785872,-73.980716,aqjuQ1qQJ9ZgrS5sM85cbg,301
manhattan,['motorway_link'],0,10214,40.785074,-73.984745,d_-eLVhzaNlMXmdLwy8wcg,191
manhattan,['motorway_link'],0,41783,40.786345,-73.983878,yB-Awr3ukbaFSoQElX5WLg,219
manhattan,['motorway'],1,15624,40.775098,-73.991855,aGZAFVlGtZD33n-iB5iaYA,28
manhattan,['residential'],0,20414,40.777267,-73.980531,GwZXRzYunZcJDwWrHiVcIA,299
manhattan,['residential'],0,44032,40.776789,-73.9814,lLbDc-3Pa6WyKq21B7g9tg,120
manhattan,['primary'],0,30546,40.776503,-73.982046,zDXNJ01waEDDVarNm4VVeA,2
manhattan,['primary'],0,1011,40.776599,-73.982265,LzCHcbgByiuV4qanURi-og,183
manhattan,['secondary'],0,1847,40.775151,-73.987167,evzeej1-ADH6uRkBU_nk3A,119
manhattan,"['secondary', 'secondary']",0,49853,40.775013,-73.988001,s1V3LAlILUmRPC6t5V4wbQ,207
manhattan,['secondary'],0,40451,40.775492,-73.985986,UQ8Ou_kmAgbTa29G1Z5rZw,299
manhattan,['residential'],0,36490,40.774788,-73.990187,5C6uFPVZHr39N5ovvJ97GQ,301
manhattan,['residential'],0,12451,40.774662,-73.991283,R8bkJnNic6c4lYgCK9HI6Q,224
manhattan,['residential'],0,5133,40.774986,-73.988784,pNUjadsfKjTKEI06URLeOA,122
manhattan,['residential'],0,38026,40.774855,-73.989459,cxOzsWMzn7GnFR0XyzTYAg,209
manhattan,"['primary', 'residential', 'service']",0,3691,40.776644,-73.983023,KhcZ9ekqQr39gPJzpSm39w,30
manhattan,"['footway', 'footway']",0,31341,40.776677,-73.982949,GdfxYJWYzrNgeg-whu2Slw,335
manhattan,['primary'],0,10241,40.78147,-73.981088,eLL93Ttxck0K3GUFZT2ang,15
manhattan,['secondary'],0,31055,40.780752,-73.980593,9usVlVVoIMC7aWFANSrn3A,298
manhattan,"['residential', 'primary']",0,6802,40.781818,-73.981113,Qd4fMqjHREf5SVaETM5-tg,195
manhattan,"['residential', 'primary']",0,40172,40.781744,-73.981001,OTuPngXrlzsaebhlm8gGxw,120
manhattan,['residential'],0,25630,40.782724,-73.981357,BaudHWQ_jAfCqkeghGk3cA,299
manhattan,['secondary'],0,14798,40.777594,-73.979256,I7GfSvxCKYY8f1L9tQHS3g,118
manhattan,['primary'],0,53134,40.780431,-73.980313,3xZdb5vt_WuaIp6NbtCvyg,29
manhattan,['residential'],0,40519,40.779696,-73.980096,VkVLzL7TKmm_26XfSSfDRg,119
manhattan,['residential'],0,23181,40.778638,-73.979569,Hwmb4cdTsIBaELYYyrIVPQ,298
manhattan,['secondary'],0,13948,40.785404,-73.9804,z6e__7F8Pe98fRXVSRCULw,24
manhattan,['residential'],0,17701,40.784802,-73.980131,J7GSlmHVop-w9EPLaThtgQ,120
manhattan,['primary'],0,43028,40.784001,-73.98004,PiG1eJG5MIcLaozkf-SxsQ,210
manhattan,[],0,49899,40.783889,-73.97994,t-OU9Gh3Rp9kNaWsVYPfQw,106
manhattan,['primary'],0,34577,40.783736,-73.980239,PoeUXl-W-lnTfD9AaTtQqQ,210
manhattan,['residential'],0,13328,40.783511,-73.981279,lHTDKqLvOH_MHxp9A3I8UQ,120
manhattan,['residential'],0,23030,40.785827,-73.980606,EHdaToMPclSeua5oo4sUcA,300
manhattan,['motorway_link'],0,25776,40.785025,-73.984758,F8fCTSO4s9WvxrAtMwvT4A,192
manhattan,['motorway_link'],0,39353,40.786413,-73.983812,4zk3pg1yqG8xoFqCNcuJUQ,216
manhattan,['motorway'],1,53040,40.775026,-73.991906,1ksImxU9BJKv0NNStsqA9g,27
manhattan,['residential'],0,10968,40.777218,-73.980412,vByfjjy9E8HCI7AhOGxwDA,300
manhattan,['residential'],0,20887,40.776742,-73.981295,SWdfKly1MzSW7-h_GIuHww,120
manhattan,['primary'],0,52323,40.776413,-73.98205,lHuobGk2fuUT4j3mHLpQoQ,3
manhattan,['primary'],0,429,40.776518,-73.982269,8aWvnfvj9DzcdIt8BbxMFw,185
manhattan,['secondary'],0,12786,40.775101,-73.987054,ZtHSs-pj-CGMIgdE6Wztyg,120
manhattan,['secondary'],0,405,40.774933,-73.988057,7utAzzQDzLNrYlM9ocqEtQ,209
manhattan,['secondary'],0,2553,40.775449,-73.985884,vaeceStKC2BuR0CSNZPg-Q,300
manhattan,['residential'],0,19677,40.774737,-73.990079,0Qvp6Xm2fGy0Y519kW1Y_g,305
manhattan,['residential'],0,26420,40.774605,-73.991352,TlUbrsUEFcIoEeeMREN6Gw,222
manhattan,['residential'],0,31896,40.774963,-73.988737,T9OZMABcEuGMr4hlYDWr2A,122
manhattan,['residential'],0,47602,40.774818,-73.989487,3B_Vgtt92H88A_D0Y7SCwQ,209
manhattan,"['primary', 'residential', 'footway']",0,38864,40.776609,-73.983051,vexnf0Z-BdaLN57VGed1bw,30
manhattan,"['footway', 'residential']",0,35045,40.776626,-73.982898,ZpQT7NMnAdqcarKA3b-FUg,307
manhattan,['primary'],0,7014,40.781563,-73.981055,Vj4y7FoMukC2jIJRp9_Jqw,15
manhattan,['secondary'],0,17953,40.780715,-73.980493,PVD07SN4BdFaJoCrimMngQ,298
manhattan,['primary'],0,748,40.781914,-73.981082,FkV1aUfeAWeJwch2HNdUjA,196
manhattan,"['residential', 'primary']",0,488,40.78173,-73.980995,9mQgsKp7y6cYaCtfiTeE-g,14
manhattan,"['residential', 'primary']",0,3518,40.781719,-73.980943,Gb4ZXmxdq4bKWhQE3Z0-lA,119
manhattan,['primary'],0,28123,40.78179,-73.980974,5adTBWNatLaAOk59h3e_8A,14
manhattan,['residential'],0,27516,40.782676,-73.981247,sVTUR-XbQYQaUHII4ReWDQ,301
manhattan,['secondary'],0,34983,40.777551,-73.979152,YVqSt0FVrjQ5ihHAZHLZTw,118
manhattan,['primary'],0,45608,40.780494,-73.980264,MOsi1uJKxr5j6TsMiPcI4w,29
manhattan,['residential'],0,43608,40.779646,-73.979986,bJg7qhqEsPpIctzQ-sF-uw,121
manhattan,['residential'],0,20643,40.778593,-73.979456,MvOWBv5yuG841EWEE7mw2Q,299
manhattan,['secondary'],0,31533,40.785483,-73.980349,L1YRsAgRQ49eES1O0WL98w,26
manhattan,['residential'],0,39539,40.78476,-73.980029,9AwkvaBk2B_tQweGHoB5Rw,118
manhattan,['primary'],0,41888,40.784075,-73.979985,-m4zDBvqAgT_Nqdj00v67w,212
manhattan,['primary'],0,50809,40.783859,-73.979882,DSptbHP7suTZ86ScSEzVhQ,304
manhattan,['primary'],0,2904,40.783651,-73.980297,2WOzZqVXfJ1twuDZeDqoPg,210
manhattan,['residential'],0,41906,40.783471,-73.981188,05fdQWi1ukAZyqM_78DqmA,120
manhattan,['residential'],0,51841,40.785783,-73.980493,a6645h0QCNfAbhvx4mIJOA,298
manhattan,['motorway_link'],0,13340,40.784926,-73.984786,lbK_-P-DuOonQk0vRf-Gqw,193
manhattan,['motorway_link'],0,15403,40.786483,-73.983752,Wh4m0k01PqB9a1AyLqdNsA,212
manhattan,['motorway'],1,18087,40.774953,-73.991957,SZCl-loZqr1tN9alnoHomw,27
manhattan,['residential'],0,11448,40.777167,-73.980293,47exJpZZtfpUncWF23BbHw,299
manhattan,['residential'],0,28489,40.776698,-73.981187,DeNBNGPNTGjIaGb4PMoAMg,117
manhattan,"['primary', 'residential']",0,55527,40.776321,-73.982054,uGwpQut6EJecHvDHx3D3RA,3
manhattan,['residential'],0,49877,40.776424,-73.982325,sh4Tyq6R3m7MaiEDBo1LAg,232
manhattan,['secondary'],0,13220,40.775062,-73.986941,ilmAOYDf87PTNJWlqYciMQ,119
manhattan,['secondary'],0,4421,40.774845,-73.988116,_hzvuOLhJaKSYtroMtHamw,207
manhattan,"['service', 'secondary']",0,27427,40.775406,-73.985786,qWwaxM5d0c8PO112jH68dA,300
manhattan,['residential'],0,15054,40.774707,-73.990024,OIafQYpRB94mWctQzeSmRQ,306
manhattan,"['residential', 'residential', 'residential']",0,6365,40.774537,-73.991395,Gd40XvRylyfExr6IZHiKew,190
manhattan,['residential'],0,51801,40.774919,-73.988645,_57nx5HR9-TCzuZmeeevFA,122
manhattan,['residential'],0,34799,40.774754,-73.989534,UkjGuzZHNkjaEU19EhQJ_Q,208
manhattan,['primary'],0,53184,40.776528,-73.983114,4rP3TKcYiZ_2LWnKiM6Zgw,29
manhattan,['residential'],0,13981,40.776576,-73.982794,zvN98UUW8UozKdio6ZPYJQ,300
manhattan,['primary'],0,22477,40.781644,-73.981025,1eKAMJWkmeywYcb4IyBEgQ,15
manhattan,['secondary'],0,29576,40.780671,-73.980387,dLhAz2WOFvw0e6KFniTjXw,301
manhattan,['primary'],0,14052,40.781998,-73.981055,0nv4yX9Vb-Pm6LIXU-SV_Q,195
manhattan,['residential'],0,13732,40.78167,-73.98083,up8_ALG7xZAPLzvGhRF_7g,119
manhattan,['primary'],0,32465,40.781887,-73.980942,fOkbNvEjGKLPw8w7uvM0Ag,14
manhattan,['residential'],0,28696,40.782626,-73.981131,IyHiP00f-LpYjbP6J-tWAw,300
manhattan,['secondary'],0,17451,40.77751,-73.979052,DsPptM0_vQKLmPr8__QB3w,119
manhattan,"['secondary', 'primary', 'residential']",0,13052,40.780548,-73.980223,fZHHyd_bHkWli-Z2ZfkRiw,29
manhattan,['residential'],0,31412,40.779599,-73.979885,IOrITx86C5QtIqgqdes9FQ,121
manhattan,['residential'],0,15870,40.778545,-73.979343,gWjDApk6rF3M_vIJHH7R9w,300
manhattan,['secondary'],0,52331,40.785572,-73.980287,lOtvFlNdyf3ls_ebIiMx7g,27
manhattan,['residential'],0,27579,40.784721,-73.979929,tu8-SZw97YwufbuNIEfM9w,117
manhattan,['primary'],0,777,40.784153,-73.979924,GLkgovb7z3dooScYX58XOA,212
manhattan,['secondary'],0,31162,40.783799,-73.979759,CgJQLPmM8_eNBqz4xIUmfw,308
manhattan,['primary'],0,40339,40.783935,-73.979835,RhOw9juQmKmaCJA_XlMtQw,46
manhattan,"['primary', 'secondary']",0,41362,40.783825,-73.979922,o1Nay-7FTIHHzoDAMSNdew,31
manhattan,['primary'],0,48076,40.783572,-73.980355,Dv9-rSdAW66mbYEB_YZnOw,210
manhattan,['residential'],0,35776,40.783423,-73.981074,qKFn7FSkX40sCufW12-KJQ,118
manhattan,['residential'],0,47463,40.78574,-73.980381,-xQKsswEW4mF9B6MtuGP1A,300
manhattan,['motorway_link'],0,48273,40.784827,-73.984819,IF1OCTQud1BWRZ_s7nIDQg,195
manhattan,['motorway_link'],0,50844,40.786554,-73.983698,EHMh4_TBmI3UUG5-T6YeFg,210
manhattan,['motorway'],1,46076,40.774881,-73.992007,WgKMFfrmsGa2sr-M1VpH3w,27
manhattan,['residential'],0,21781,40.777119,-73.980175,mQOV8DBdspcZbY8R5SG_IA,298
manhattan,['residential'],0,8635,40.776658,-73.981084,3PBO9g1opsyX7Oirw-KyZw,117
manhattan,"['primary', 'residential']",0,11700,40.776273,-73.982057,9fCrXEk19EZXCu-Tn6I7GQ,3
manhattan,['primary'],0,18867,40.776288,-73.982282,i8oGjEyCTt1pc57dJDQ5Iw,183
manhattan,['residential'],0,20979,40.776415,-73.982393,UnhSA_8OyZo5nzZWKx8WFA,271
manhattan,"['primary', 'residential']",0,41278,40.776331,-73.982228,maBLmnlTmToe1kdQB2neVA,302
manhattan,['secondary'],0,44660,40.775001,-73.986821,-G1gc44M2pPftS4ENkdXmQ,121
manhattan,"['secondary', 'residential', 'secondary', 'unclassified']",0,34443,40.774763,-73.988149,MbrEVYA3dklPZQoWkDuwkw,187
manhattan,['secondary'],0,12144,40.775364,-73.985688,JwtCIPxOdZutAes9z6Vykg,300
manhattan,['residential'],0,7141,40.774678,-73.989972,YicAun-khY1vElwHGPLUkA,304
manhattan,"['residential', 'residential', 'residential']",0,34466,40.774489,-73.99138,NI6dFt3Yrea7vKUcPruckA,157
manhattan,"['residential', 'residential', 'residential']",0,45952,40.774489,-73.991401,Tj2c4DQZoxQUDhw4CaZN2g,122
manhattan,['residential'],0,18714,40.774865,-73.988532,ekLxNuxCmwZWmiXBbo9_-g,121
manhattan,['residential'],0,17907,40.774663,-73.989597,OGhxETLwnmOTZxCH9mRKUg,207
manhattan,['primary'],0,12389,40.776442,-73.983174,PZ2OuprP7Z5N6Bf002qudA,27
manhattan,['residential'],0,10797,40.776517,-73.982652,r8iDv2xH9X2daBz1F_EVYg,300
manhattan,"['secondary', 'cycleway']",0,33617,40.780618,-73.980274,43D8S0xnECVMo0EFUz_aUQ,300
manhattan,['primary'],0,5856,40.782084,-73.981025,5P_QO04SyhC2KfXhoi_YCg,195
manhattan,['residential'],0,4078,40.781625,-73.980722,TNw1aXNVG70k_HcP9lrihQ,119
manhattan,['primary'],0,3499,40.781994,-73.980904,FsYjEZmhR2X5l9Cbohbosg,15
manhattan,['residential'],0,42857,40.782589,-73.980979,LkCK7ScapxhJpXao5MIAmw,248
manhattan,['secondary'],0,16262,40.777469,-73.978957,pHb2pNRcS-xr3qrB5_3AbQ,119
manhattan,"['secondary', 'primary', 'residential']",0,33592,40.78059,-73.980212,3SZDsaTXpmtLFO3varh4zQ,300
manhattan,['residential'],0,28050,40.779537,-73.97975,3kMv6FUpFRpz08aWom5DxQ,121
manhattan,['residential'],0,34167,40.778507,-73.97925,Fz9TKvzEI_TNKThwpBrncA,300
